S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
85.8,78.6,75.0,54.6,83.4,114.0,86.4,59.4,100.8,64.8,0.0,81.0,102.0,87.6,42.599999999999994,87.0,67.8,75.83076923076923,1218.866272189349,88.44,77.65714285714286,0.0,71.25
81.6,82.2,75.0,53.7,81.3,127.5,82.8,61.8,99.1,63.6,0.0,85.5,100.5,89.7,34.199999999999996,79.5,71.1,76.50769230769231,1235.2118343195266,90.47999999999999,77.45714285714286,0.0,68.625
77.4,85.8,75.0,52.8,79.2,141.0,79.2,64.2,97.4,62.4,0.0,90.0,99.0,91.8,25.799999999999997,72.0,74.4,77.18461538461538,1251.5573964497041,92.52,77.25714285714287,0.0,66.0
73.19999999999999,89.4,75.0,51.9,77.1,154.5,75.6,66.6,95.7,61.2,0.0,94.5,97.5,93.9,17.39999999999999,64.5,77.7,77.86153846153846,1267.9029585798814,94.56,77.05714285714286,0.0,63.375
69.0,93.0,75.0,51.0,75.0,168.0,72.0,69.0,94.0,60.0,0.0,99.0,96.0,96.0,9.0,57.0,81.0,78.53846153846153,1284.248520710059,96.6,76.85714285714286,0.0,60.75
78.9,95.7,70.2,52.8,72.9,218.4,76.5,69.0,95.1,57.0,0.0,95.4,96.6,101.4,9.9,55.2,81.0,82.96153846153845,3859.0721893491123,107.88,77.01428571428572,0.0,61.875
88.8,98.4,65.4,54.6,70.8,268.8,81.0,69.0,96.2,54.0,0.0,91.8,97.2,106.8,10.8,53.4,81.0,87.38461538461539,6433.8958579881655,119.16,77.17142857142858,0.0,63.0
98.7,101.1,60.6,56.4,68.7,319.2,85.5,69.0,97.3,51.0,0.0,88.2,97.8,112.2,11.7,51.6,81.0,91.8076923076923,9008.719526627217,130.44,77.32857142857144,0.0,64.125
108.6,103.8,55.8,58.2,66.6,369.6,90.0,69.0,98.4,48.0,0.0,84.6,98.4,117.6,12.6,49.8,81.0,96.23076923076923,11583.543195266273,141.72,77.4857142857143,0.0,65.25
118.5,106.5,51.0,60.0,64.5,420.0,94.5,69.0,99.5,45.0,0.0,81.0,99.0,123.0,13.5,48.0,81.0,100.65384615384616,14158.366863905325,153.0,77.64285714285714,0.0,66.375
128.4,109.2,46.2,61.8,62.4,470.4,99.0,69.0,100.6,42.0,0.0,77.4,99.6,128.4,14.4,46.2,81.0,105.07692307692308,16733.190532544377,164.28,77.8,0.0,67.5
138.3,111.9,41.4,63.6,60.3,520.8,103.5,69.0,101.7,39.0,0.0,73.8,100.2,133.8,15.3,44.4,81.0,109.5,19308.014201183432,175.56,77.95714285714286,0.0,68.625
148.2,114.6,36.6,65.4,58.2,571.2,108.0,69.0,102.8,36.0,0.0,70.2,100.8,139.2,16.2,42.6,81.0,113.92307692307693,21882.837869822484,186.84,78.11428571428571,0.0,69.75
158.10000000000002,117.3,31.800000000000004,67.2,56.099999999999994,621.5999999999999,112.5,69.0,103.9,33.0,0.0,66.6,101.4,144.6,17.1,40.8,81.0,118.34615384615385,24457.661538461536,198.12,78.27142857142857,0.0,70.875
168.0,120.0,27.0,69.0,54.0,672.0,117.0,69.0,105.0,30.0,0.0,63.0,102.0,150.0,18.0,39.0,81.0,122.76923076923077,27032.48520710059,209.4,78.42857142857143,0.0,72.0
205.8,149.1,33.0,78.0,57.9,1407.0,125.1,82.0,105.0,30.0,0.0,63.0,102.0,145.8,18.0,43.5,84.3,187.53076923076924,464719.398816568,366.78,86.28571428571429,0.0,72.9
243.6,178.2,39.0,87.0,61.8,2142.0,133.2,95.0,105.0,30.0,0.0,63.0,102.0,141.6,18.0,48.0,87.6,252.29230769230767,902406.3124260355,524.16,94.14285714285714,0.0,73.8
281.4,207.3,45.0,96.0,65.7,2877.0,141.3,108.0,105.0,30.0,0.0,63.0,102.0,137.4,18.0,52.5,90.9,317.0538461538461,1340093.226035503,681.54,102.0,0.0,74.7
319.2,236.4,51.0,105.0,69.6,3612.0,149.4,121.0,105.0,30.0,0.0,63.0,102.0,133.2,18.0,57.0,94.2,381.8153846153846,1777780.1396449704,838.92,109.85714285714286,0.0,75.6
357.0,265.5,57.0,114.0,73.5,4347.0,157.5,134.0,105.0,30.0,0.0,63.0,102.0,129.0,18.0,61.5,97.5,446.57692307692304,2215467.0532544376,996.3,117.71428571428572,0.0,76.5
394.79999999999995,294.6,63.0,123.0,77.4,5082.0,165.6,147.0,105.0,30.0,0.0,63.0,102.0,124.8,18.0,66.0,100.8,511.33846153846144,2653153.966863905,1153.68,125.57142857142857,0.0,77.4
432.59999999999997,323.70000000000005,69.0,132.0,81.3,5817.0,173.7,160.0,105.0,30.0,0.0,63.0,102.0,120.6,18.0,70.5,104.1,576.0999999999999,3090840.8804733725,1311.06,133.42857142857144,0.0,78.3
470.4,352.8,75.0,141.0,85.2,6552.0,181.8,173.0,105.0,30.0,0.0,63.0,102.0,116.4,18.0,75.0,107.4,640.8615384615384,3528527.79408284,1468.44,141.28571428571428,0.0,79.2
508.2,381.90000000000003,81.0,150.0,89.1,7287.0,189.89999999999998,186.0,105.0,30.0,0.0,63.0,102.0,112.19999999999999,18.0,79.5,110.7,705.6230769230767,3966214.7076923074,1625.8200000000002,149.14285714285714,0.0,80.1
546.0,411.0,87.0,159.0,93.0,8022.0,198.0,199.0,105.0,30.0,0.0,63.0,102.0,108.0,18.0,84.0,114.0,770.3846153846154,4403901.621301775,1783.2,157.0,0.0,81.0
576.0,432.9,109.2,177.3,110.1,7260.6,198.0,283.5,102.9,31.5,0.0,68.1,116.8,104.4,16.2,78.6,108.6,728.2230769230769,3972693.138461538,1642.38,179.28571428571428,0.0,76.95
606.0,454.8,131.4,195.6,127.2,6499.2,198.0,368.0,100.8,33.0,0.0,73.2,131.6,100.8,14.4,73.2,103.2,686.0615384615385,3541484.6556213014,1501.56,201.57142857142856,0.0,72.9
636.0,476.7,153.6,213.9,144.3,5737.8,198.0,452.5,98.7,34.5,0.0,78.3,146.4,97.2,12.6,67.8,97.8,643.9,3110276.172781065,1360.74,223.85714285714286,0.0,68.85
666.0,498.6,175.8,232.2,161.4,4976.4,198.0,537.0,96.6,36.0,0.0,83.4,161.2,93.6,10.8,62.4,92.4,601.7384615384615,2679067.6899408284,1219.92,246.14285714285714,0.0,64.8
696.0,520.5,198.0,250.5,178.5,4215.0,198.0,621.5,94.5,37.5,0.0,88.5,176.0,90.0,9.0,57.0,87.0,559.5769230769231,2247859.2071005916,1079.1000000000001,268.42857142857144,0.0,60.75
726.0,542.4,220.2,268.8,195.60000000000002,3453.6000000000004,198.0,706.0,92.4,39.0,0.0,93.6,190.8,86.4,7.199999999999999,51.599999999999994,81.6,517.4153846153846,1816650.7242603553,938.2800000000001,290.7142857142857,0.0,56.7
756.0,564.3,242.4,287.1,212.70000000000002,2692.2,198.0,790.5,90.3,40.5,0.0,98.69999999999999,205.60000000000002,82.8,5.4,46.199999999999996,76.19999999999999,475.25384615384615,1385442.2414201186,797.46,313.0,0.0,52.650000000000006
786.0,586.2,264.6,305.4,229.8,1930.8000000000002,198.0,875.0,88.2,42.0,0.0,103.8,220.4,79.2,3.5999999999999996,40.8,70.8,433.0923076923077,954233.7585798819,656.6400000000001,335.2857142857143,0.0,48.6
816.0,608.1,286.79999999999995,323.70000000000005,246.9,1169.4000000000005,198.0,959.5,86.1,43.5,0.0,108.9,235.20000000000002,75.6,1.8000000000000007,35.4,65.4,390.9307692307693,523025.2757396451,515.8200000000002,357.57142857142856,0.0,44.550000000000004
846.0,630.0,309.0,342.0,264.0,408.0,198.0,1044.0,84.0,45.0,0.0,114.0,250.0,72.0,0.0,30.0,60.0,348.7692307692308,91816.79289940829,375.0,379.85714285714283,0.0,40.5
849.9,660.0,357.6,351.6,308.1,1188.0,216.0,1044.0,85.5,50.1,0.0,195.9,314.4,66.9,0.0,31.2,60.9,432.39230769230767,505765.2674556214,561.48,401.95714285714286,0.0,39.75
853.8,690.0,406.2,361.2,352.2,1968.0,234.0,1044.0,87.0,55.2,0.0,277.8,378.8,61.8,0.0,32.4,61.8,516.0153846153846,919713.7420118344,747.96,424.0571428571428,0.0,39.0
857.7,720.0,454.8,370.8,396.3,2748.0,252.0,1044.0,88.5,60.3,0.0,359.70000000000005,443.20000000000005,56.7,0.0,33.6,62.7,599.6384615384616,1333662.2165680476,934.44,446.15714285714284,0.0,38.25
861.6,750.0,503.4,380.4,440.4,3528.0,270.0,1044.0,90.0,65.4,0.0,441.6,507.6,51.6,0.0,34.8,63.6,683.2615384615385,1747610.6911242607,1120.92,468.25714285714287,0.0,37.5
865.5,780.0,552.0,390.0,484.5,4308.0,288.0,1044.0,91.5,70.5,0.0,523.5,572.0,46.5,0.0,36.0,64.5,766.8846153846155,2161559.1656804737,1307.4,490.3571428571429,0.0,36.75
869.4,810.0,600.6,399.6,528.6,5088.0,306.0,1044.0,93.0,75.6,0.0,605.4000000000001,636.4000000000001,41.400000000000006,0.0,37.2,65.4,850.5076923076923,2575507.640236687,1493.88,512.4571428571428,0.0,36.0
873.3,840.0,649.2,409.2,572.7,5868.0,324.0,1044.0,94.5,80.69999999999999,0.0,687.3000000000001,700.8000000000001,36.300000000000004,0.0,38.4,66.3,934.1307692307691,2989456.1147928997,1680.3600000000001,534.5571428571429,0.0,35.25
877.2,870.0,697.8,418.8,616.8,6648.0,342.0,1044.0,96.0,85.8,0.0,769.2,765.2,31.200000000000003,0.0,39.6,67.2,1017.7538461538461,3403404.589349113,1866.8400000000001,556.6571428571428,0.0,34.5
881.1,900.0,746.4000000000001,428.4,660.9000000000001,7428.0,360.0,1044.0,97.5,90.9,0.0,851.1,829.6,26.1,0.0,40.8,68.1,1101.376923076923,3817353.063905326,2053.32,578.7571428571429,0.0,33.75
885.0,930.0,795.0,438.0,705.0,8208.0,378.0,1044.0,99.0,96.0,0.0,933.0,894.0,21.0,0.0,42.0,69.0,1185.0,4231301.538461539,2239.8,600.8571428571429,0.0,33.0
916.5,964.8,813.0,519.6,713.7,9137.4,408.0,1018.0,99.0,96.0,0.0,1021.8,894.0,25.8,3.0,43.8,66.9,1277.0615384615385,5809058.439053254,2459.34,615.0142857142857,0.0,34.875
948.0,999.6,831.0,601.2,722.4,10066.8,438.0,992.0,99.0,96.0,0.0,1110.6,894.0,30.6,6.0,45.6,64.8,1369.123076923077,7386815.33964497,2678.88,629.1714285714286,0.0,36.75
979.5,1034.4,849.0,682.8,731.1,10996.2,468.0,966.0,99.0,96.0,0.0,1199.4,894.0,35.4,9.0,47.4,62.7,1461.1846153846154,8964572.240236685,2898.42,643.3285714285714,0.0,38.625
