S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
304.2,217.6,263.4,249.0,257.6,340.4,338.0,404.0,336.2,255.53333333333333,199.33333333333334,235.8,193.8,181.2,116.8,295.0,94.6,251.90980392156862,14370.620991926184,242.80555555555554,276.6,271.8666666666667
299.0,217.5,261.5,253.0,254.5,343.0,332.0,402.16666666666663,336.5,257.66666666666663,201.66666666666669,237.5,190.16666666666669,176.5,118.0,294.0,94.0,251.09803921568624,14427.739331026529,241.80555555555554,276.0,271.6666666666667
293.8,217.4,259.6,257.0,251.4,345.6,326.0,400.3333333333333,336.8,259.8,204.0,239.2,186.53333333333333,171.8,119.2,293.0,93.4,250.2862745098039,14484.857670126874,240.80555555555554,275.4,271.4666666666667
288.6,217.3,257.7,261.0,248.3,348.2,320.0,398.5,337.1,261.93333333333334,206.33333333333334,240.9,182.9,167.1,120.4,292.0,92.8,249.47450980392153,14541.97600922722,239.80555555555554,274.8,271.2666666666667
283.4,217.2,255.8,265.0,245.2,350.8,314.0,396.6666666666667,337.4,264.06666666666666,208.66666666666669,242.6,179.26666666666668,162.4,121.6,291.0,92.2,248.66274509803918,14599.094348327566,238.80555555555554,274.2,271.06666666666666
278.2,217.1,253.9,269.0,242.1,353.4,308.0,394.8333333333333,337.7,266.2,211.0,244.3,175.63333333333333,157.7,122.8,290.0,91.6,247.85098039215683,14656.212687427913,237.80555555555554,273.6,270.8666666666667
273.0,217.0,252.0,273.0,239.0,356.0,302.0,393.0,338.0,268.3333333333333,213.33333333333334,246.0,172.0,153.0,124.0,289.0,91.0,247.03921568627447,14713.331026528258,236.80555555555554,273.0,270.6666666666667
272.2,216.9,249.6,286.3,249.8,355.7,296.9,389.0,342.3333333333333,270.5,215.70000000000002,247.0,172.0,156.4,120.9,284.4,91.3,248.0549019607843,15154.119492502883,236.3361111111111,279.25,274.1333333333333
271.4,216.8,247.2,299.6,260.6,355.4,291.8,385.0,346.6666666666667,272.66666666666663,218.06666666666666,248.0,172.0,159.8,117.8,279.8,91.6,249.07058823529408,15594.90795847751,235.86666666666665,285.5,277.6
270.6,216.7,244.8,312.9,271.4,355.1,286.7,381.0,351.0,274.8333333333333,220.43333333333334,249.0,172.0,163.2,114.7,275.2,91.9,250.0862745098039,16035.696424452135,235.3972222222222,291.75,281.06666666666666
269.8,216.6,242.4,326.2,282.2,354.8,281.6,377.0,355.3333333333333,277.0,222.8,250.0,172.0,166.6,111.6,270.6,92.2,251.1019607843137,16476.48489042676,234.92777777777775,298.0,284.53333333333336
269.0,216.5,240.0,339.5,293.0,354.5,276.5,373.0,359.66666666666663,279.16666666666663,225.16666666666669,251.0,172.0,170.0,108.5,266.0,92.5,252.1176470588235,16917.273356401387,234.45833333333331,304.25,288.0
268.2,216.4,237.6,352.8,303.8,354.2,271.4,369.0,364.0,281.3333333333333,227.53333333333333,252.0,172.0,173.4,105.4,261.4,92.8,253.13333333333333,17358.06182237601,233.98888888888888,310.5,291.46666666666664
267.4,216.3,235.2,366.1,314.6,353.9,266.3,365.0,368.3333333333333,283.5,229.9,253.0,172.0,176.8,102.3,256.8,93.1,254.14901960784312,17798.850288350637,233.51944444444442,316.75,294.93333333333334
266.6,216.2,232.8,379.4,325.4,353.6,261.2,361.0,372.66666666666663,285.6666666666667,232.26666666666668,254.0,172.0,180.2,99.2,252.2,93.4,255.16470588235293,18239.638754325264,233.04999999999998,323.0,298.4
265.8,216.1,230.4,392.7,336.2,353.3,256.1,357.0,377.0,287.8333333333333,234.63333333333333,255.0,172.0,183.6,96.1,247.6,93.7,256.18039215686275,18680.427220299887,232.58055555555552,329.25,301.8666666666667
265.0,216.0,228.0,406.0,347.0,353.0,251.0,353.0,381.3333333333333,290.0,237.0,256.0,172.0,187.0,93.0,243.0,94.0,257.19607843137254,19121.215686274514,232.1111111111111,335.5,305.3333333333333
262.6,215.0,230.0,399.4,342.4,348.4,251.0,345.8333333333333,383.59999999999997,291.0,234.86666666666667,252.73333333333335,173.53333333333333,182.2,89.3,245.7,94.9,255.4392156862745,18534.34579008074,231.2222222222222,331.0,301.93333333333334
260.2,214.0,232.0,392.8,337.8,343.8,251.0,338.6666666666667,385.8666666666667,292.0,232.73333333333332,249.46666666666667,175.06666666666666,177.4,85.6,248.4,95.8,253.68235294117648,17947.47589388697,230.33333333333331,326.5,298.5333333333333
257.8,213.0,234.0,386.2,333.2,339.2,251.0,331.5,388.1333333333333,293.0,230.6,246.2,176.6,172.6,81.9,251.1,96.7,251.9254901960784,17360.605997693197,229.44444444444443,322.0,295.1333333333333
255.4,212.0,236.0,379.6,328.6,334.6,251.0,324.3333333333333,390.4,294.0,228.46666666666667,242.93333333333334,178.13333333333333,167.8,78.2,253.8,97.6,250.16862745098038,16773.736101499424,228.55555555555554,317.5,291.7333333333333
253.0,211.0,238.0,373.0,324.0,330.0,251.0,317.16666666666663,392.66666666666663,295.0,226.33333333333331,239.66666666666669,179.66666666666669,163.0,74.5,256.5,98.5,248.41176470588235,16186.866205305652,227.66666666666663,313.0,288.3333333333333
250.6,210.0,240.0,366.4,319.4,325.4,251.0,310.0,394.93333333333334,296.0,224.2,236.4,181.20000000000002,158.2,70.8,259.2,99.4,246.65490196078431,15599.99630911188,226.77777777777774,308.5,284.93333333333334
248.2,209.0,242.0,359.8,314.8,320.8,251.0,302.8333333333333,397.2,297.0,222.06666666666666,233.13333333333333,182.73333333333335,153.4,67.1,261.9,100.3,244.89803921568628,15013.126412918107,225.88888888888886,304.0,281.5333333333333
245.8,208.0,244.0,353.2,310.2,316.2,251.0,295.66666666666663,399.46666666666664,298.0,219.93333333333334,229.86666666666667,184.26666666666668,148.6,63.4,264.6,101.2,243.14117647058822,14426.256516724336,224.99999999999997,299.5,278.1333333333333
243.4,207.0,246.0,346.6,305.6,311.6,251.0,288.5,401.73333333333335,299.0,217.79999999999998,226.60000000000002,185.8,143.8,59.699999999999996,267.3,102.1,241.3843137254902,13839.386620530564,224.1111111111111,295.0,274.7333333333333
241.0,206.0,248.0,340.0,301.0,307.0,251.0,281.3333333333333,404.0,300.0,215.66666666666666,223.33333333333334,187.33333333333334,139.0,56.0,270.0,103.0,239.62745098039215,13252.51672433679,223.2222222222222,290.5,271.3333333333333
243.0,203.4,248.7,325.5,300.2,306.1,252.4,280.09999999999997,399.5,305.5333333333333,213.6,221.9,188.8,135.8,57.9,268.5,99.1,238.2372549019608,13249.914648212223,222.65277777777774,284.25,269.9
245.0,200.8,249.4,311.0,299.4,305.2,253.8,278.8666666666667,395.0,311.06666666666666,211.53333333333333,220.46666666666667,190.26666666666668,132.6,59.8,267.0,95.2,236.8470588235294,13247.312572087656,222.08333333333331,278.0,268.46666666666664
247.0,198.2,250.1,296.5,298.6,304.3,255.2,277.6333333333333,390.5,316.6,209.46666666666667,219.03333333333333,191.73333333333335,129.4,61.7,265.5,91.3,235.45686274509802,13244.710495963089,221.51388888888886,271.75,267.0333333333333
249.0,195.6,250.8,282.0,297.8,303.4,256.6,276.4,386.0,322.1333333333333,207.4,217.6,193.20000000000002,126.2,63.6,264.0,87.4,234.06666666666666,13242.108419838522,220.94444444444443,265.5,265.59999999999997
251.0,193.0,251.5,267.5,297.0,302.5,258.0,275.16666666666663,381.5,327.66666666666663,205.33333333333331,216.16666666666669,194.66666666666669,123.0,65.5,262.5,83.5,232.6764705882353,13239.506343713954,220.37499999999997,259.25,264.16666666666663
253.0,190.4,252.2,253.0,296.2,301.6,259.4,273.93333333333334,377.0,333.2,203.26666666666665,214.73333333333335,196.13333333333333,119.8,67.4,261.0,79.6,231.28627450980392,13236.904267589389,219.80555555555551,253.0,262.73333333333335
255.0,187.8,252.9,238.5,295.4,300.7,260.8,272.7,372.5,338.73333333333335,201.2,213.3,197.6,116.6,69.3,259.5,75.7,229.89607843137253,13234.302191464822,219.2361111111111,246.75,261.3
257.0,185.2,253.6,224.0,294.6,299.8,262.2,271.46666666666664,368.0,344.26666666666665,199.13333333333333,211.86666666666667,199.06666666666666,113.4,71.2,258.0,71.8,228.50588235294117,13231.700115340254,218.66666666666663,240.5,259.8666666666667
259.0,182.6,254.3,209.5,293.8,298.9,263.6,270.23333333333335,363.5,349.79999999999995,197.06666666666666,210.43333333333334,200.53333333333333,110.2,73.1,256.5,67.9,227.1156862745098,13229.098039215687,218.0972222222222,234.25,258.43333333333334
261.0,180.0,255.0,195.0,293.0,298.0,265.0,269.0,359.0,355.3333333333333,195.0,209.0,202.0,107.0,75.0,255.0,64.0,225.72549019607843,13226.49596309112,217.52777777777774,228.0,257.0
261.8,179.1,247.9,213.2,293.9,304.0,269.7,273.2,355.26666666666665,349.2,192.9,215.3,202.0,109.0,74.6,262.5,67.9,227.73333333333332,13728.257670126875,218.28888888888886,237.5,259.0
262.6,178.2,240.8,231.4,294.8,310.0,274.4,277.4,351.53333333333336,343.06666666666666,190.8,221.6,202.0,111.0,74.2,270.0,71.8,229.74117647058821,14230.019377162631,219.04999999999998,247.0,261.0
263.4,177.3,233.7,249.6,295.7,316.0,279.1,281.6,347.8,336.93333333333334,188.7,227.9,202.0,113.0,73.8,277.5,75.7,231.74901960784314,14731.781084198386,219.8111111111111,256.5,263.0
264.2,176.4,226.6,267.8,296.6,322.0,283.8,285.8,344.06666666666666,330.8,186.6,234.2,202.0,115.0,73.4,285.0,79.6,233.75686274509803,15233.542791234142,220.57222222222222,266.0,265.0
265.0,175.5,219.5,286.0,297.5,328.0,288.5,290.0,340.33333333333337,324.66666666666663,184.5,240.5,202.0,117.0,73.0,292.5,83.5,235.76470588235293,15735.304498269896,221.33333333333331,275.5,267.0
265.8,174.6,212.4,304.2,298.4,334.0,293.2,294.2,336.6,318.5333333333333,182.4,246.8,202.0,119.0,72.6,300.0,87.4,237.77254901960782,16237.066205305651,222.09444444444443,285.0,269.0
266.6,173.7,205.3,322.4,299.3,340.0,297.9,298.4,332.8666666666667,312.4,180.3,253.1,202.0,121.0,72.2,307.5,91.3,239.78039215686272,16738.827912341407,222.85555555555555,294.5,271.0
267.4,172.8,198.2,340.6,300.2,346.0,302.6,302.6,329.1333333333333,306.26666666666665,178.2,259.4,202.0,123.0,71.8,315.0,95.2,241.78823529411764,17240.589619377162,223.61666666666667,304.0,273.0
268.2,171.9,191.1,358.79999999999995,301.1,352.0,307.3,306.8,325.40000000000003,300.1333333333333,176.1,265.7,202.0,125.0,71.4,322.5,99.1,243.79607843137254,17742.351326412918,224.3777777777778,313.5,275.0
269.0,171.0,184.0,377.0,302.0,358.0,312.0,311.0,321.6666666666667,294.0,174.0,272.0,202.0,127.0,71.0,330.0,103.0,245.80392156862743,18244.113033448673,225.1388888888889,323.0,277.0
271.3,170.5,195.5,365.2,294.0,361.9,313.5,309.2,319.70000000000005,292.73333333333335,171.9,268.8,201.56666666666666,125.4,71.3,325.9,101.1,244.67647058823528,18090.793079584775,224.7166666666667,318.25,275.4666666666667
273.6,170.0,207.0,353.4,286.0,365.8,315.0,307.4,317.73333333333335,291.46666666666664,169.8,265.6,201.13333333333333,123.8,71.6,321.8,99.2,243.54901960784312,17937.473125720877,224.29444444444445,313.5,273.93333333333334
275.9,169.5,218.5,341.6,278.0,369.7,316.5,305.6,315.76666666666665,290.2,167.7,262.4,200.7,122.2,71.9,317.7,97.3,242.42156862745097,17784.15317185698,223.87222222222223,308.75,272.4
278.2,169.0,230.0,329.8,270.0,373.6,318.0,303.8,313.8,288.93333333333334,165.6,259.2,200.26666666666665,120.6,72.2,313.6,95.4,241.2941176470588,17630.83321799308,223.45000000000002,304.0,270.8666666666667
280.5,168.5,241.5,318.0,262.0,377.5,319.5,302.0,311.83333333333337,287.66666666666663,163.5,256.0,199.83333333333331,119.0,72.5,309.5,93.5,240.16666666666666,17477.51326412918,223.02777777777777,299.25,269.33333333333337
282.8,168.0,253.0,306.2,254.0,381.4,321.0,300.2,309.8666666666667,286.4,161.4,252.8,199.4,117.4,72.8,305.4,91.6,239.0392156862745,17324.19331026528,222.60555555555555,294.5,267.8
285.1,167.5,264.5,294.4,246.0,385.3,322.5,298.4,307.9,285.1333333333333,159.3,249.6,198.96666666666667,115.8,73.1,301.3,89.7,237.91176470588235,17170.873356401382,222.18333333333334,289.75,266.26666666666665
287.4,167.0,276.0,282.6,238.0,389.2,324.0,296.6,305.93333333333334,283.8666666666667,157.2,246.4,198.53333333333333,114.2,73.4,297.2,87.8,236.7843137254902,17017.553402537484,221.76111111111112,285.0,264.73333333333335
289.7,166.5,287.5,270.8,230.0,393.1,325.5,294.8,303.9666666666667,282.59999999999997,155.1,243.2,198.1,112.6,73.7,293.1,85.9,235.65686274509804,16864.233448673585,221.33888888888887,280.25,263.20000000000005
292.0,166.0,299.0,259.0,222.0,397.0,327.0,293.0,302.0,281.3333333333333,153.0,240.0,197.66666666666666,111.0,74.0,289.0,84.0,234.52941176470588,16710.913494809687,220.91666666666666,275.5,261.6666666666667
292.8,169.3,298.5,262.0,221.9,386.8,323.3,285.5,303.0,280.3333333333333,152.23333333333335,231.1,196.79999999999998,110.0,72.0,287.3,81.3,232.59803921568627,16458.367474048442,218.44722222222222,277.4,259.33333333333337
293.6,172.6,298.0,265.0,221.8,376.6,319.6,278.0,304.0,279.3333333333333,151.46666666666667,222.2,195.93333333333334,109.0,70.0,285.6,78.6,230.66666666666669,16205.821453287195,215.97777777777776,279.3,257.0
294.4,175.9,297.5,268.0,221.7,366.4,315.9,270.5,305.0,278.3333333333333,150.7,213.3,195.06666666666666,108.0,68.0,283.9,75.9,228.73529411764707,15953.27543252595,213.50833333333333,281.2,254.66666666666669
295.2,179.2,297.0,271.0,221.6,356.2,312.2,263.0,306.0,277.3333333333333,149.93333333333334,204.4,194.2,107.0,66.0,282.2,73.2,226.80392156862746,15700.729411764705,211.03888888888886,283.1,252.33333333333334
296.0,182.5,296.5,274.0,221.5,346.0,308.5,255.5,307.0,276.3333333333333,149.16666666666669,195.5,193.33333333333331,106.0,64.0,280.5,70.5,224.87254901960785,15448.183391003458,208.56944444444443,285.0,250.0
296.8,185.8,296.0,277.0,221.4,335.8,304.8,248.0,308.0,275.3333333333333,148.4,186.6,192.46666666666667,105.0,62.0,278.8,67.8,222.94117647058826,15195.637370242213,206.1,286.9,247.66666666666669
297.6,189.1,295.5,280.0,221.3,325.6,301.1,240.5,309.0,274.3333333333333,147.63333333333333,177.7,191.6,104.0,60.0,277.1,65.1,221.00980392156865,14943.091349480968,203.63055555555553,288.8,245.33333333333334
298.4,192.4,295.0,283.0,221.2,315.4,297.4,233.0,310.0,273.3333333333333,146.86666666666667,168.8,190.73333333333332,103.0,58.0,275.4,62.4,219.07843137254903,14690.545328719723,201.1611111111111,290.7,243.0
299.2,195.7,294.5,286.0,221.1,305.2,293.7,225.5,311.0,272.3333333333333,146.10000000000002,159.89999999999998,189.86666666666667,102.0,56.0,273.7,59.7,217.14705882352945,14437.999307958476,198.69166666666663,292.6,240.66666666666669
300.0,199.0,294.0,289.0,221.0,295.0,290.0,218.0,312.0,271.3333333333333,145.33333333333334,151.0,189.0,101.0,54.0,272.0,57.0,215.21568627450984,14185.453287197231,196.2222222222222,294.5,238.33333333333334
297.1,195.3,285.2,280.6,232.9,299.4,281.7,213.9,309.23333333333335,268.59999999999997,144.60000000000002,151.0,189.0,100.5,56.2,265.8,57.9,213.4666666666667,13686.303575547867,193.6361111111111,288.85,242.53333333333333
294.2,191.6,276.4,272.2,244.8,303.8,273.4,209.8,306.46666666666664,265.8666666666667,143.86666666666667,151.0,189.0,100.0,58.4,259.6,58.8,211.71764705882356,13187.1538638985,191.04999999999998,283.2,246.73333333333335
291.3,187.9,267.6,263.8,256.7,308.2,265.1,205.7,303.7,263.1333333333333,143.13333333333333,151.0,189.0,99.5,60.6,253.4,59.7,209.96862745098042,12688.004152249136,188.46388888888887,277.55,250.93333333333334
288.4,184.2,258.8,255.4,268.6,312.6,256.8,201.6,300.93333333333334,260.4,142.4,151.0,189.0,99.0,62.8,247.2,60.6,208.21960784313728,12188.854440599769,185.87777777777777,271.9,255.13333333333333
285.5,180.5,250.0,247.0,280.5,317.0,248.5,197.5,298.16666666666663,257.66666666666663,141.66666666666669,151.0,189.0,98.5,65.0,241.0,61.5,206.47058823529414,11689.704728950404,183.29166666666666,266.25,259.3333333333333
282.6,176.8,241.2,238.6,292.4,321.4,240.2,193.4,295.4,254.93333333333334,140.93333333333334,151.0,189.0,98.0,67.2,234.8,62.4,204.72156862745098,11190.555017301038,180.70555555555555,260.6,263.5333333333333
279.7,173.1,232.39999999999998,230.2,304.3,325.8,231.89999999999998,189.3,292.6333333333333,252.2,140.2,151.0,189.0,97.5,69.4,228.6,63.3,202.97254901960784,10691.405305651673,178.11944444444444,254.95,267.73333333333335
276.8,169.4,223.6,221.8,316.2,330.2,223.6,185.2,289.8666666666667,249.46666666666667,139.46666666666667,151.0,189.0,97.0,71.6,222.4,64.2,201.2235294117647,10192.255594002308,175.53333333333333,249.3,271.93333333333334
273.9,165.7,214.8,213.39999999999998,328.1,334.6,215.3,181.1,287.09999999999997,246.73333333333332,138.73333333333335,151.0,189.0,96.5,73.8,216.2,65.1,199.47450980392156,9693.105882352942,172.94722222222222,243.65,276.1333333333333
271.0,162.0,206.0,205.0,340.0,339.0,207.0,177.0,284.3333333333333,244.0,138.0,151.0,189.0,96.0,76.0,210.0,66.0,197.72549019607843,9193.956170703577,170.36111111111111,238.0,280.3333333333333
270.0,161.5,203.3,207.5,339.2,343.4,207.9,177.7,281.5,243.7,143.0,156.23333333333335,186.46666666666667,96.3,76.1,208.8,68.2,198.28235294117647,9364.244752018456,170.76666666666668,238.75,281.3666666666667
269.0,161.0,200.6,210.0,338.4,347.8,208.8,178.4,278.66666666666663,243.4,148.0,161.46666666666667,183.93333333333334,96.6,76.2,207.6,70.4,198.8392156862745,9534.533333333335,171.17222222222222,239.5,282.4
268.0,160.5,197.9,212.5,337.6,352.2,209.7,179.1,275.8333333333333,243.1,153.0,166.7,181.4,96.9,76.3,206.4,72.6,199.39607843137253,9704.821914648213,171.57777777777778,240.25,283.43333333333334
267.0,160.0,195.2,215.0,336.8,356.6,210.6,179.8,273.0,242.8,158.0,171.93333333333334,178.86666666666667,97.2,76.4,205.2,74.8,199.95294117647057,9875.110495963092,171.98333333333332,241.0,284.46666666666664
266.0,159.5,192.5,217.5,336.0,361.0,211.5,180.5,270.16666666666663,242.5,163.0,177.16666666666669,176.33333333333331,97.5,76.5,204.0,77.0,200.50980392156862,10045.39907727797,172.38888888888889,241.75,285.5
265.0,159.0,189.8,220.0,335.2,365.4,212.4,181.2,267.3333333333333,242.2,168.0,182.4,173.79999999999998,97.8,76.6,202.8,79.2,201.06666666666666,10215.68765859285,172.79444444444445,242.5,286.53333333333336
264.0,158.5,187.1,222.5,334.4,369.8,213.3,181.9,264.5,241.9,173.0,187.63333333333333,171.26666666666665,98.1,76.7,201.6,81.4,201.6235294117647,10385.976239907728,173.2,243.25,287.56666666666666
263.0,158.0,184.4,225.0,333.6,374.2,214.2,182.6,261.6666666666667,241.6,178.0,192.86666666666667,168.73333333333332,98.4,76.8,200.4,83.6,202.18039215686272,10556.264821222607,173.60555555555555,244.0,288.6
262.0,157.5,181.7,227.5,332.8,378.6,215.1,183.3,258.8333333333333,241.3,183.0,198.10000000000002,166.2,98.7,76.9,199.2,85.8,202.73725490196077,10726.553402537485,174.0111111111111,244.75,289.6333333333333
261.0,157.0,179.0,230.0,332.0,383.0,216.0,184.0,256.0,241.0,188.0,203.33333333333334,163.66666666666666,99.0,77.0,198.0,88.0,203.2941176470588,10896.841983852364,174.41666666666666,245.5,290.6666666666667
257.6,157.7,180.4,222.3,316.6,375.6,213.3,187.3,254.83333333333334,244.36666666666667,193.0,205.60000000000002,163.29999999999998,97.5,74.2,198.4,88.0,201.76470588235293,10719.399307958476,175.01666666666665,239.95,283.3
254.2,158.4,181.8,214.6,301.2,368.2,210.6,190.6,253.66666666666666,247.73333333333335,198.0,207.86666666666667,162.93333333333334,96.0,71.4,198.8,88.0,200.23529411764704,10541.95663206459,175.61666666666665,234.4,275.93333333333334
250.8,159.1,183.2,206.9,285.8,360.8,207.9,193.9,252.5,251.1,203.0,210.13333333333333,162.56666666666666,94.5,68.6,199.2,88.0,198.70588235294116,10364.513956170704,176.21666666666667,228.85,268.56666666666666
247.4,159.8,184.6,199.2,270.4,353.4,205.2,197.2,251.33333333333334,254.46666666666667,208.0,212.4,162.2,93.0,65.8,199.6,88.0,197.17647058823528,10187.071280276816,176.81666666666666,223.3,261.2
244.0,160.5,186.0,191.5,255.0,346.0,202.5,200.5,250.16666666666669,257.83333333333337,213.0,214.66666666666669,161.83333333333331,91.5,63.0,200.0,88.0,195.6470588235294,10009.628604382928,177.41666666666666,217.75,253.83333333333334
240.6,161.2,187.4,183.8,239.6,338.6,199.8,203.8,249.0,261.2,218.0,216.93333333333334,161.46666666666667,90.0,60.2,200.4,88.0,194.11764705882354,9832.185928489042,178.01666666666665,212.2,246.46666666666667
237.2,161.9,188.8,176.1,224.2,331.2,197.1,207.1,247.83333333333334,264.56666666666666,223.0,219.2,161.1,88.5,57.400000000000006,200.8,88.0,192.58823529411765,9654.743252595155,178.61666666666665,206.65,239.1
233.8,162.6,190.2,168.4,208.8,323.8,194.4,210.4,246.66666666666669,267.93333333333334,228.0,221.46666666666667,160.73333333333332,87.0,54.6,201.2,88.0,191.05882352941177,9477.300576701267,179.21666666666667,201.1,231.73333333333335
230.4,163.3,191.6,160.7,193.4,316.4,191.7,213.7,245.5,271.3,233.0,223.73333333333335,160.36666666666667,85.5,51.8,201.6,88.0,189.52941176470588,9299.85790080738,179.81666666666666,195.55,224.36666666666667
227.0,164.0,193.0,153.0,178.0,309.0,189.0,217.0,244.33333333333334,274.6666666666667,238.0,226.0,160.0,84.0,49.0,202.0,88.0,188.0,9122.415224913493,180.41666666666666,190.0,217.0
232.0,163.0,195.3,149.9,183.2,305.5,188.5,217.5,243.53333333333333,273.70000000000005,240.03333333333333,219.33333333333334,160.0,85.8,48.9,202.8,89.9,188.17058823529413,9055.603229527103,180.44166666666666,190.95,217.23333333333335
237.0,162.0,197.6,146.8,188.4,302.0,188.0,218.0,242.73333333333335,272.73333333333335,242.06666666666666,212.66666666666666,160.0,87.6,48.8,203.6,91.8,188.34117647058824,8988.791234140714,180.46666666666667,191.9,217.46666666666667
242.0,161.0,199.9,143.7,193.6,298.5,187.5,218.5,241.93333333333334,271.76666666666665,244.1,206.0,160.0,89.4,48.7,204.4,93.7,188.51176470588234,8921.979238754324,180.49166666666665,192.85,217.7
247.0,160.0,202.2,140.6,198.8,295.0,187.0,219.0,241.13333333333335,270.8,246.13333333333333,199.33333333333334,160.0,91.2,48.6,205.2,95.6,188.68235294117648,8855.167243367934,180.51666666666665,193.8,217.93333333333334
252.0,159.0,204.5,137.5,204.0,291.5,186.5,219.5,240.33333333333334,269.83333333333337,248.16666666666666,192.66666666666669,160.0,93.0,48.5,206.0,97.5,188.8529411764706,8788.355247981544,180.54166666666666,194.75,218.16666666666669
257.0,158.0,206.8,134.4,209.2,288.0,186.0,220.0,239.53333333333333,268.8666666666667,250.2,186.0,160.0,94.8,48.4,206.8,99.4,189.0235294117647,8721.543252595156,180.56666666666666,195.7,218.4
262.0,157.0,209.1,131.3,214.4,284.5,185.5,220.5,238.73333333333335,267.9,252.23333333333332,179.33333333333334,160.0,96.6,48.3,207.6,101.3,189.19411764705882,8654.731257208767,180.59166666666667,196.65,218.63333333333333
267.0,156.0,211.4,128.2,219.6,281.0,185.0,221.0,237.93333333333334,266.93333333333334,254.26666666666665,172.66666666666669,160.0,98.4,48.2,208.4,103.2,189.36470588235295,8587.919261822377,180.61666666666665,197.6,218.86666666666667
272.0,155.0,213.7,125.1,224.8,277.5,184.5,221.5,237.13333333333335,265.9666666666667,256.29999999999995,166.0,160.0,100.2,48.1,209.2,105.1,189.53529411764708,8521.107266435987,180.64166666666665,198.55,219.10000000000002
277.0,154.0,216.0,122.0,230.0,274.0,184.0,222.0,236.33333333333334,265.0,258.3333333333333,159.33333333333334,160.0,102.0,48.0,210.0,107.0,189.7058823529412,8454.295271049597,180.66666666666666,199.5,219.33333333333334
279.5,160.4,212.8,124.2,232.0,278.2,186.7,220.7,240.8,266.9,260.4,156.10000000000002,159.1,103.9,48.1,208.7,110.6,191.1235294117647,8849.404152249135,181.23333333333332,201.85,223.53333333333333
282.0,166.8,209.6,126.4,234.0,282.4,189.4,219.4,245.26666666666668,268.8,262.46666666666664,152.86666666666667,158.2,105.8,48.2,207.4,114.2,192.54117647058825,9244.513033448675,181.79999999999998,204.2,227.73333333333335
284.5,173.2,206.4,128.6,236.0,286.6,192.1,218.1,249.73333333333335,270.7,264.5333333333333,149.63333333333333,157.3,107.7,48.3,206.1,117.8,193.95882352941177,9639.621914648214,182.36666666666667,206.55,231.93333333333334
287.0,179.6,203.2,130.8,238.0,290.8,194.8,216.8,254.20000000000002,272.6,266.59999999999997,146.4,156.4,109.6,48.4,204.8,121.4,195.3764705882353,10034.730795847752,182.93333333333334,208.9,236.13333333333333
289.5,186.0,200.0,133.0,240.0,295.0,197.5,215.5,258.6666666666667,274.5,268.66666666666663,143.16666666666669,155.5,111.5,48.5,203.5,125.0,196.79411764705884,10429.83967704729,183.5,211.25,240.33333333333331
292.0,192.4,196.8,135.2,242.0,299.2,200.2,214.2,263.1333333333333,276.4,270.73333333333335,139.93333333333334,154.6,113.4,48.6,202.2,128.6,198.21176470588236,10824.94855824683,184.06666666666666,213.6,244.53333333333333
294.5,198.8,193.6,137.4,244.0,303.4,202.9,212.9,267.6,278.3,272.8,136.7,153.7,115.3,48.7,200.9,132.2,199.62941176470588,11220.05743944637,184.63333333333333,215.95,248.73333333333332
297.0,205.2,190.4,139.6,246.0,307.6,205.6,211.6,272.06666666666666,280.2,274.8666666666667,133.46666666666667,152.8,117.2,48.8,199.6,135.8,201.0470588235294,11615.166320645907,185.20000000000002,218.3,252.93333333333334
299.5,211.6,187.2,141.8,248.0,311.8,208.3,210.3,276.53333333333336,282.1,276.93333333333334,130.23333333333335,151.9,119.1,48.9,198.3,139.4,202.46470588235294,12010.275201845445,185.76666666666668,220.65,257.1333333333333
302.0,218.0,184.0,144.0,250.0,316.0,211.0,209.0,281.0,284.0,279.0,127.0,151.0,121.0,49.0,197.0,143.0,203.88235294117646,12405.384083044984,186.33333333333334,223.0,261.3333333333333
296.5,216.5,188.3,140.4,244.7,313.5,212.9,205.23333333333335,281.6,282.06666666666666,274.53333333333336,130.3,152.9,121.5,49.2,205.5,138.5,203.1843137254902,12250.04821222607,186.8777777777778,218.45,258.2333333333333
291.0,215.0,192.6,136.8,239.4,311.0,214.8,201.46666666666667,282.2,280.1333333333333,270.06666666666666,133.6,154.8,122.0,49.4,214.0,134.0,202.4862745098039,12094.712341407152,187.42222222222222,213.9,255.13333333333333
285.5,213.5,196.9,133.2,234.1,308.5,216.7,197.7,282.8,278.2,265.6,136.9,156.7,122.5,49.6,222.5,129.5,201.78823529411764,11939.376470588237,187.96666666666667,209.35,252.03333333333333
280.0,212.0,201.2,129.6,228.8,306.0,218.6,193.93333333333334,283.4,276.26666666666665,261.1333333333333,140.2,158.6,123.0,49.8,231.0,125.0,201.09019607843138,11784.04059976932,188.5111111111111,204.8,248.93333333333334
274.5,210.5,205.5,126.0,223.5,303.5,220.5,190.16666666666669,284.0,274.33333333333337,256.6666666666667,143.5,160.5,123.5,50.0,239.5,120.5,200.39215686274508,11628.704728950404,189.05555555555554,200.25,245.83333333333331
